transaction_id,customer_id,transaction_date,amount,product_category,year_month,day_of_week
42125,156,2019-04-19,74.73825961296339,Clothing,2019-04,4
18760,700,2019-04-19,189.36554693091125,Food,2019-04,4
18222,825,2019-04-19,83.66091912446103,Home,2019-04,4
28464,3,2019-04-19,112.62870857788464,Home,2019-04,4
7983,762,2019-04-19,175.013092002749,Home,2019-04,4
2241,90,2019-04-19,20.270373537239596,Home,2019-04,4
45229,309,2019-04-19,58.46540590136661,Beauty,2019-04,4
24725,467,2019-04-19,35.396184065607905,Home,2019-04,4
45618,909,2019-04-19,274.64703417757465,Beauty,2019-04,4
9598,544,2019-04-19,37.92646528409973,Food,2019-04,4
15155,475,2019-04-19,103.23116328865665,Electronics,2019-04,4
4560,698,2019-04-19,24.56553303614957,Beauty,2019-04,4
38712,80,2019-04-19,49.86174535545148,Home,2019-04,4
1002,937,2019-04-19,278.72228658727016,Clothing,2019-04,4
34493,101,2019-04-19,73.44415876017831,Clothing,2019-04,4
6235,685,2019-04-19,36.10035757920789,Electronics,2019-04,4
32679,151,2019-04-19,187.93425297208643,Food,2019-04,4
14956,973,2019-04-19,32.08470962108866,Beauty,2019-04,4
19611,889,2019-04-19,170.7675566981811,Home,2019-04,4
28181,880,2019-04-19,37.70051587101246,Beauty,2019-04,4
19560,712,2019-04-19,21.28617318967638,Home,2019-04,4
35569,721,2019-04-19,73.01630125289059,Food,2019-04,4
35381,431,2019-04-19,211.82551802056585,Electronics,2019-04,4
36714,644,2019-04-19,53.113226476312505,Beauty,2019-04,4
9656,25,2019-04-19,35.74245236081356,Food,2019-04,4
29333,651,2019-04-19,16.165129010401298,Food,2019-04,4
26545,687,2019-04-19,47.12186033516424,Electronics,2019-04,4
29400,95,2019-04-20,79.41037958007557,Home,2019-04,5
40543,965,2019-04-20,31.404677738709363,Food,2019-04,5
48347,851,2019-04-20,159.05174143570818,Electronics,2019-04,5
44805,481,2019-04-20,304.0321386555639,Clothing,2019-04,5
13538,79,2019-04-20,113.24182898589784,Clothing,2019-04,5
4842,512,2019-04-20,17.16752850357966,Electronics,2019-04,5
19620,297,2019-04-20,8.299125783224882,Electronics,2019-04,5
9188,467,2019-04-20,21.245279551636923,Beauty,2019-04,5
48738,274,2019-04-20,27.12608982023057,Clothing,2019-04,5
4549,308,2019-04-20,73.72193627278654,Food,2019-04,5
4371,639,2019-04-20,15.822901151179046,Electronics,2019-04,5
44554,728,2019-04-20,40.05192788833557,Beauty,2019-04,5
15865,565,2019-04-20,114.25864082863988,Home,2019-04,5
49362,230,2019-04-20,124.73924689803948,Electronics,2019-04,5
2017,154,2019-04-20,224.0510782818507,Clothing,2019-04,5
6962,84,2019-04-20,34.42601266646179,Home,2019-04,5
40977,159,2019-04-20,217.997515632879,Home,2019-04,5
4902,789,2019-04-20,56.2995699186956,Clothing,2019-04,5
26915,406,2019-04-20,57.53043161137572,Home,2019-04,5
1518,506,2019-04-20,125.13392996220584,Electronics,2019-04,5
37751,678,2019-04-20,12.733583500166084,Beauty,2019-04,5
1402,445,2019-04-20,32.2782982849469,Electronics,2019-04,5
33136,44,2019-04-20,14.914649480977625,Electronics,2019-04,5
33059,813,2019-04-20,188.45755371890863,Electronics,2019-04,5
26847,240,2019-04-20,23.646768185218694,Clothing,2019-04,5
37880,315,2019-04-20,145.2550699475729,Electronics,2019-04,5
34016,929,2019-04-20,15.061989103876584,Beauty,2019-04,5
15506,726,2019-04-20,45.25655186852522,Beauty,2019-04,5
2339,950,2019-04-20,58.13266727605132,Clothing,2019-04,5
42652,858,2019-04-20,402.9481160146146,Home,2019-04,5
6470,659,2019-04-20,11.373809558060692,Beauty,2019-04,5
48045,319,2019-04-20,301.05189856232494,Beauty,2019-04,5
5509,799,2019-04-20,12.00259879835894,Home,2019-04,5
19757,723,2019-04-20,77.26585502073809,Electronics,2019-04,5
38923,346,2019-04-20,96.87605672622657,Food,2019-04,5
44670,590,2019-04-20,75.97996126291966,Home,2019-04,5
3435,243,2019-04-20,139.6780856059413,Food,2019-04,5
49962,137,2019-04-20,59.335513599145465,Home,2019-04,5
21283,754,2019-04-20,388.3259539633251,Electronics,2019-04,5
4747,935,2019-04-20,45.93037393896723,Beauty,2019-04,5
14316,514,2019-04-20,34.04941285682521,Electronics,2019-04,5
27152,232,2019-04-20,42.05053742539602,Electronics,2019-04,5
9541,971,2019-04-20,14.45912724721994,Beauty,2019-04,5
1986,51,2019-04-20,68.4557203457773,Electronics,2019-04,5
5126,555,2019-04-20,20.523549877604182,Home,2019-04,5
24710,503,2019-04-20,27.597909747299116,Electronics,2019-04,5
26359,394,2019-04-20,21.78170534245432,Electronics,2019-04,5
35045,89,2019-04-20,162.77348347078842,Electronics,2019-04,5
35768,627,2019-04-20,188.1751609859299,Clothing,2019-04,5
27711,97,2019-04-20,96.54854761833472,Clothing,2019-04,5
23334,668,2019-04-20,20.555830725796305,Electronics,2019-04,5
47719,442,2019-04-20,81.44730645460588,Beauty,2019-04,5
20671,290,2019-04-21,250.1636663387877,Electronics,2019-04,6
48702,316,2019-04-21,23.138832533605992,Electronics,2019-04,6
23258,144,2019-04-21,10.083129380804852,Electronics,2019-04,6
18398,802,2019-04-21,83.35746126762845,Clothing,2019-04,6
44927,474,2019-04-21,97.69220287225964,Clothing,2019-04,6
11036,688,2019-04-21,16.614998901777433,Home,2019-04,6
29691,117,2019-04-21,41.22140827029017,Beauty,2019-04,6
44479,792,2019-04-21,55.882492021416,Home,2019-04,6
8786,999,2019-04-21,17.440275799181656,Food,2019-04,6
1409,634,2019-04-21,20.031473186627142,Food,2019-04,6
13939,412,2019-04-21,34.955752631849194,Clothing,2019-04,6
30518,799,2019-04-21,28.3218490756586,Beauty,2019-04,6
14649,432,2019-04-21,1.0618276505563158,Home,2019-04,6
41358,713,2019-04-21,40.79724622382004,Electronics,2019-04,6
7904,838,2019-04-21,25.651050350984555,Beauty,2019-04,6
1429,660,2019-04-21,36.20598405754408,Electronics,2019-04,6
15005,330,2019-04-21,30.353402100605912,Electronics,2019-04,6
24851,796,2019-04-21,37.01083719614367,Electronics,2019-04,6
2676,423,2019-04-21,99.36545098915175,Electronics,2019-04,6
38910,334,2019-04-21,64.60811198952209,Food,2019-04,6
39581,857,2019-04-21,15.333673825285524,Food,2019-04,6
44066,711,2019-04-21,59.457368407048655,Home,2019-04,6
11698,842,2019-04-21,40.83345652447137,Electronics,2019-04,6
30270,442,2019-04-21,14.661635092779315,Beauty,2019-04,6
11377,761,2019-04-21,125.90907541020664,Food,2019-04,6
13662,587,2019-04-21,30.734653694087328,Clothing,2019-04,6
43485,431,2019-04-21,27.05714838087301,Clothing,2019-04,6
3655,281,2019-04-21,12.569924319841974,Electronics,2019-04,6
1876,885,2019-04-21,23.76532070894455,Food,2019-04,6
21682,455,2019-04-21,51.84189976802767,Food,2019-04,6
30805,450,2019-04-21,33.13470113478078,Beauty,2019-04,6
36284,37,2019-04-21,56.34083707248218,Home,2019-04,6
22906,539,2019-04-21,33.817634608813634,Home,2019-04,6
32062,93,2019-04-21,73.27613670024267,Clothing,2019-04,6
28647,936,2019-04-21,86.7351675990394,Electronics,2019-04,6
40447,288,2019-04-21,56.60635292569051,Clothing,2019-04,6
28115,884,2019-04-21,202.5321412131632,Beauty,2019-04,6
17453,537,2019-04-21,42.951332200882376,Home,2019-04,6
24381,69,2019-04-21,277.9577421286386,Electronics,2019-04,6
26121,302,2019-04-21,78.90997109699235,Electronics,2019-04,6
9645,480,2019-04-21,30.85687466321732,Beauty,2019-04,6
28244,598,2019-04-21,58.88254539832875,Clothing,2019-04,6
48336,911,2019-04-21,455.5816340243283,Clothing,2019-04,6
28390,68,2019-04-21,177.4750551575043,Food,2019-04,6
44400,781,2019-04-21,98.72411460587536,Home,2019-04,6
14972,710,2019-04-22,51.873228042292816,Food,2019-04,0
43666,853,2019-04-22,76.6011925442568,Beauty,2019-04,0
48660,41,2019-04-22,22.30596443491828,Home,2019-04,0
37163,137,2019-04-22,58.55152472134591,Clothing,2019-04,0
7763,860,2019-04-22,28.6302384081852,Beauty,2019-04,0
47479,371,2019-04-22,24.87002103969913,Food,2019-04,0
27014,289,2019-04-22,85.32877654297472,Clothing,2019-04,0
38235,441,2019-04-22,148.66905882635777,Home,2019-04,0
25458,884,2019-04-22,217.84189551527191,Beauty,2019-04,0
25132,357,2019-04-22,15.049239029565932,Home,2019-04,0
25841,598,2019-04-22,135.86324034742705,Clothing,2019-04,0
26054,18,2019-04-22,233.1826180286043,Beauty,2019-04,0
42416,158,2019-04-22,92.26223042306616,Home,2019-04,0
41506,612,2019-04-22,83.679115455767,Clothing,2019-04,0
29528,788,2019-04-22,176.32204812679996,Clothing,2019-04,0
37300,645,2019-04-22,15.614623743714716,Electronics,2019-04,0
9138,35,2019-04-22,57.24763409589698,Home,2019-04,0
31998,806,2019-04-22,57.9835205952892,Home,2019-04,0
11376,1,2019-04-22,44.35573094221326,Food,2019-04,0
45899,147,2019-04-22,221.9585024188545,Clothing,2019-04,0
44682,35,2019-04-22,54.28334859696658,Electronics,2019-04,0
17145,967,2019-04-22,91.91653007289491,Home,2019-04,0
44688,847,2019-04-22,73.3061216438796,Home,2019-04,0
13197,639,2019-04-22,79.31904425943857,Food,2019-04,0
34199,30,2019-04-22,82.25907610482632,Clothing,2019-04,0
15698,346,2019-04-22,76.34753755789328,Clothing,2019-04,0
32465,741,2019-04-22,355.62438430976187,Clothing,2019-04,0
1575,112,2019-04-22,19.719372208870546,Clothing,2019-04,0
9506,786,2019-04-22,171.05964694903255,Clothing,2019-04,0
27505,954,2019-04-22,26.308593759781825,Clothing,2019-04,0
11734,792,2019-04-22,63.240092197204426,Home,2019-04,0
44714,422,2019-04-22,110.86112038819417,Beauty,2019-04,0
15728,398,2019-04-22,76.00717074869168,Electronics,2019-04,0
14402,75,2019-04-22,31.95003907464977,Clothing,2019-04,0
34919,526,2019-04-22,67.64660801109963,Beauty,2019-04,0
14692,151,2019-04-22,51.99135285996624,Clothing,2019-04,0
8705,228,2019-04-22,11.4418619600267,Home,2019-04,0
34807,36,2019-04-22,113.81503832951094,Electronics,2019-04,0
8963,553,2019-04-22,21.429399922023467,Clothing,2019-04,0
5188,771,2019-04-22,3.381712041729989,Beauty,2019-04,0
22242,108,2019-04-22,31.95098214623504,Electronics,2019-04,0
11673,111,2019-04-22,80.89905411770502,Clothing,2019-04,0
41454,260,2019-04-23,81.27834617681594,Beauty,2019-04,1
43964,338,2019-04-23,61.32067182080552,Electronics,2019-04,1
11347,428,2019-04-23,37.82755441108522,Electronics,2019-04,1
45313,846,2019-04-23,39.11558575932269,Beauty,2019-04,1
6415,640,2019-04-23,24.1301129048568,Clothing,2019-04,1
23086,995,2019-04-23,48.57994362433213,Beauty,2019-04,1
41677,439,2019-04-23,52.14919232553768,Home,2019-04,1
18783,290,2019-04-23,57.10737037017793,Beauty,2019-04,1
31815,77,2019-04-23,119.8280053091165,Food,2019-04,1
13630,122,2019-04-23,14.4508649572362,Food,2019-04,1
13601,315,2019-04-23,51.80671300690853,Beauty,2019-04,1
25373,767,2019-04-23,51.69188201684566,Food,2019-04,1
15078,702,2019-04-23,42.63132884323935,Home,2019-04,1
23742,768,2019-04-23,41.8647029754394,Clothing,2019-04,1
16635,402,2019-04-23,23.271174724169377,Food,2019-04,1
46497,484,2019-04-23,23.92663496075663,Electronics,2019-04,1
1011,550,2019-04-23,34.56997608429652,Clothing,2019-04,1
22379,728,2019-04-23,167.7207764263946,Home,2019-04,1
13180,82,2019-04-23,53.21407709148431,Electronics,2019-04,1
31090,630,2019-04-23,13.488491578589032,Electronics,2019-04,1
35758,339,2019-04-23,65.2211893178576,Home,2019-04,1
28155,540,2019-04-23,19.62226066871363,Clothing,2019-04,1
47515,27,2019-04-23,3.6128785880584138,Beauty,2019-04,1
43278,605,2019-04-23,116.48318217957,Clothing,2019-04,1
2201,177,2019-04-23,83.32761718769558,Food,2019-04,1
26425,846,2019-04-23,363.9112590329081,Food,2019-04,1
20305,822,2019-04-23,59.53855338775755,Electronics,2019-04,1
11042,163,2019-04-23,30.35799149151043,Home,2019-04,1
29809,647,2019-04-23,81.14830914023437,Beauty,2019-04,1
2581,609,2019-04-23,47.28666527960384,Home,2019-04,1
32334,721,2019-04-23,40.79439181692928,Clothing,2019-04,1
45042,690,2019-04-23,25.309996393475025,Beauty,2019-04,1
963,615,2019-04-23,41.94763501214624,Electronics,2019-04,1
29354,347,2019-04-23,30.82121831794285,Beauty,2019-04,1
34384,73,2019-04-23,4.928040559260764,Beauty,2019-04,1
3753,663,2019-04-23,143.97235242472482,Beauty,2019-04,1
46010,960,2019-04-23,265.5044455767223,Home,2019-04,1
5724,687,2019-04-23,24.09597158225377,Food,2019-04,1
24959,649,2019-04-23,17.757468939190126,Clothing,2019-04,1
30512,301,2019-04-23,21.11245670303935,Beauty,2019-04,1
35828,245,2019-04-23,465.80171285915486,Beauty,2019-04,1
16593,603,2019-04-23,154.1691050813206,Beauty,2019-04,1
5355,957,2019-04-23,90.43139710469116,Home,2019-04,1
45249,942,2019-04-23,88.98440142210941,Beauty,2019-04,1
25816,123,2019-04-23,354.2166031386237,Electronics,2019-04,1
49579,891,2019-04-23,32.00585769295207,Food,2019-04,1
44069,510,2019-04-23,30.433137647712936,Clothing,2019-04,1
40904,379,2019-04-23,9.395086137759522,Clothing,2019-04,1
15287,865,2019-04-23,131.28408875299908,Home,2019-04,1
16328,224,2019-04-23,533.4220477356024,Home,2019-04,1
2026,472,2019-04-23,184.6955474188834,Food,2019-04,1
8297,390,2019-04-23,108.73697866220353,Home,2019-04,1
21578,945,2019-04-24,19.401312189703084,Beauty,2019-04,2
5967,852,2019-04-24,11.32444990111819,Food,2019-04,2
12494,462,2019-04-24,61.17558520392884,Food,2019-04,2
48579,638,2019-04-24,71.40617652278415,Electronics,2019-04,2
3429,602,2019-04-24,241.9805848001393,Electronics,2019-04,2
24161,982,2019-04-24,121.11270582901356,Electronics,2019-04,2
3619,188,2019-04-24,10.179444947837442,Home,2019-04,2
749,348,2019-04-24,23.51771651965677,Food,2019-04,2
48505,166,2019-04-24,159.0023309307402,Home,2019-04,2
42846,731,2019-04-24,44.73331071705868,Food,2019-04,2
8829,95,2019-04-24,264.7660729470685,Beauty,2019-04,2
31217,392,2019-04-24,22.970003460949417,Electronics,2019-04,2
20951,71,2019-04-24,280.8692101250425,Food,2019-04,2
7713,709,2019-04-24,54.505209938292666,Food,2019-04,2
19685,550,2019-04-24,31.36796407718859,Clothing,2019-04,2
27201,182,2019-04-24,108.9506793127478,Beauty,2019-04,2
15478,153,2019-04-24,39.62199763364296,Home,2019-04,2
33083,340,2019-04-24,24.921833546113067,Food,2019-04,2
10139,328,2019-04-24,43.01178862652836,Electronics,2019-04,2
31913,19,2019-04-24,226.176370333006,Home,2019-04,2
35883,402,2019-04-24,712.5773231763013,Beauty,2019-04,2
34510,847,2019-04-24,8.22857003225522,Clothing,2019-04,2
41885,849,2019-04-24,29.361952698012285,Food,2019-04,2
24915,438,2019-04-24,32.24978015488833,Clothing,2019-04,2
37081,661,2019-04-24,113.64057806268514,Home,2019-04,2
21126,138,2019-04-24,24.052037797015704,Beauty,2019-04,2
35720,814,2019-04-24,19.879573253627623,Beauty,2019-04,2
21448,606,2019-04-24,89.82002410655662,Beauty,2019-04,2
45024,392,2019-04-24,109.98086154447556,Clothing,2019-04,2
40672,16,2019-04-24,122.92097787362916,Home,2019-04,2
35081,518,2019-04-24,31.87857500977332,Clothing,2019-04,2
33691,715,2019-04-24,169.57290844351655,Food,2019-04,2
40885,380,2019-04-24,77.86554232827159,Food,2019-04,2
26786,986,2019-04-24,101.4590118569721,Clothing,2019-04,2
40333,625,2019-04-24,54.65085564801007,Home,2019-04,2
22234,618,2019-04-24,45.05163153889852,Home,2019-04,2
26461,71,2019-04-24,102.8272366731022,Food,2019-04,2
22735,917,2019-04-24,21.82973025206284,Home,2019-04,2
6047,103,2019-04-24,301.9181206559291,Home,2019-04,2
30628,989,2019-04-24,95.5406376105306,Beauty,2019-04,2
32786,652,2019-04-24,75.64471032887097,Electronics,2019-04,2
11925,643,2019-04-24,21.488228010250985,Beauty,2019-04,2
40735,586,2019-04-24,81.87224104927986,Electronics,2019-04,2
37754,320,2019-04-24,67.47179434496155,Electronics,2019-04,2
33669,672,2019-04-24,52.84344447202201,Clothing,2019-04,2
39606,748,2019-04-24,64.84194090826206,Clothing,2019-04,2
16343,175,2019-04-24,149.74030946736772,Electronics,2019-04,2
30633,421,2019-04-24,10.539984170912742,Home,2019-04,2
10302,828,2019-04-24,220.2664571107123,Home,2019-04,2
10214,370,2019-04-24,74.50624850253534,Food,2019-04,2
48132,987,2019-04-24,260.930444004505,Home,2019-04,2
32752,676,2019-04-24,20.91176127154809,Home,2019-04,2
13972,21,2019-04-25,70.43551021767372,Beauty,2019-04,3
39509,605,2019-04-25,59.67995091441568,Clothing,2019-04,3
5719,992,2019-04-25,40.502454512648136,Food,2019-04,3
7701,36,2019-04-25,26.03486061454472,Beauty,2019-04,3
2645,198,2019-04-25,36.80181147651487,Electronics,2019-04,3
47301,897,2019-04-25,176.7024893732231,Electronics,2019-04,3
40476,771,2019-04-25,150.57598610858105,Electronics,2019-04,3
31659,990,2019-04-25,50.16883755268066,Electronics,2019-04,3
6414,974,2019-04-25,278.9848647304883,Clothing,2019-04,3
22504,905,2019-04-25,28.591270267296164,Electronics,2019-04,3
10699,776,2019-04-25,41.8354423181059,Food,2019-04,3
32188,357,2019-04-25,73.64875952959731,Electronics,2019-04,3
35415,328,2019-04-25,52.445286456364045,Clothing,2019-04,3
20868,293,2019-04-25,208.25275253181312,Electronics,2019-04,3
46140,995,2019-04-25,36.12464775927969,Clothing,2019-04,3
41523,38,2019-04-25,70.75926560849777,Beauty,2019-04,3
44780,35,2019-04-25,8.802691652297085,Electronics,2019-04,3
40412,874,2019-04-25,58.96290979035112,Beauty,2019-04,3
20169,410,2019-04-25,75.52748427098784,Food,2019-04,3
18639,919,2019-04-25,49.03652799899422,Home,2019-04,3
39431,626,2019-04-25,7.2842067278918385,Electronics,2019-04,3
48049,892,2019-04-25,33.93094355825013,Food,2019-04,3
42795,922,2019-04-25,123.84458349664403,Clothing,2019-04,3
307,109,2019-04-25,80.6752462533218,Food,2019-04,3
27163,284,2019-04-25,115.06190194134544,Beauty,2019-04,3
43618,151,2019-04-25,65.9681326748549,Beauty,2019-04,3
39200,852,2019-04-25,80.65536570474183,Food,2019-04,3
25453,673,2019-04-25,24.70466456951279,Beauty,2019-04,3
23011,433,2019-04-25,96.83123134645184,Home,2019-04,3
24885,925,2019-04-25,51.08619712630862,Beauty,2019-04,3
31918,100,2019-04-25,129.89032730666642,Electronics,2019-04,3
13096,851,2019-04-25,156.6811309020256,Food,2019-04,3
44475,489,2019-04-25,427.7113797420409,Clothing,2019-04,3
4514,754,2019-04-25,96.57654035848886,Beauty,2019-04,3
8114,253,2019-04-25,86.14552423700789,Home,2019-04,3
31842,217,2019-04-25,123.60944183630816,Clothing,2019-04,3
13115,62,2019-04-25,33.969940371273594,Clothing,2019-04,3
40103,191,2019-04-25,25.382075785324197,Beauty,2019-04,3
8116,93,2019-04-25,51.5763639023144,Home,2019-04,3
8657,300,2019-04-25,68.91309511776448,Clothing,2019-04,3
3034,358,2019-04-25,83.42964230785027,Beauty,2019-04,3
33556,228,2019-04-25,126.17273475538954,Food,2019-04,3
38608,27,2019-04-25,54.60078540254965,Electronics,2019-04,3
16930,733,2019-04-25,196.09038008601075,Clothing,2019-04,3
28387,574,2019-04-25,22.099047936545062,Beauty,2019-04,3
10774,821,2019-04-25,41.75993562379146,Food,2019-04,3
32607,482,2019-04-25,21.636735684090556,Clothing,2019-04,3
12021,184,2019-04-25,90.57309371828752,Clothing,2019-04,3
22450,815,2019-04-26,69.61104866644725,Home,2019-04,4
37667,526,2019-04-26,43.066059156986725,Clothing,2019-04,4
9336,533,2019-04-26,406.2111941795596,Home,2019-04,4
17076,415,2019-04-26,36.48501985471824,Electronics,2019-04,4
24743,310,2019-04-26,140.00707037923215,Electronics,2019-04,4
7629,879,2019-04-26,56.669549361168144,Electronics,2019-04,4
15663,454,2019-04-26,132.39695192916597,Beauty,2019-04,4
49217,79,2019-04-26,108.61449367280882,Beauty,2019-04,4
12197,157,2019-04-26,17.883762804982652,Clothing,2019-04,4
38205,399,2019-04-26,9.75925456018785,Food,2019-04,4
41762,16,2019-04-26,34.20350418388971,Clothing,2019-04,4
34098,837,2019-04-26,53.94581654133424,Clothing,2019-04,4
15550,984,2019-04-26,89.33545414195696,Clothing,2019-04,4
48624,31,2019-04-26,24.336074691854133,Home,2019-04,4
21896,727,2019-04-26,30.95707763678799,Electronics,2019-04,4
31777,228,2019-04-26,67.38076172317889,Home,2019-04,4
13899,994,2019-04-26,90.71350832805273,Clothing,2019-04,4
6125,92,2019-04-26,91.13530096487789,Clothing,2019-04,4
44762,401,2019-04-26,28.402151886024967,Clothing,2019-04,4
40588,790,2019-04-26,93.4221425090741,Electronics,2019-04,4
38563,836,2019-04-26,195.7426701389756,Food,2019-04,4
42453,920,2019-04-26,60.88753406530055,Food,2019-04,4
36550,233,2019-04-26,69.98472333147865,Clothing,2019-04,4
5545,862,2019-04-26,41.17044736667951,Food,2019-04,4
7414,675,2019-04-26,27.80402034008918,Clothing,2019-04,4
13999,90,2019-04-26,219.53677375037347,Beauty,2019-04,4
26460,290,2019-04-26,22.899995127287745,Food,2019-04,4
49538,836,2019-04-26,9.166627619213688,Clothing,2019-04,4
34788,134,2019-04-26,13.441064350125163,Beauty,2019-04,4
23890,637,2019-04-26,100.91833468380835,Home,2019-04,4
36958,657,2019-04-26,89.30794826115296,Beauty,2019-04,4
37397,749,2019-04-26,75.87319982914875,Beauty,2019-04,4
767,691,2019-04-26,20.38292709706976,Clothing,2019-04,4
21228,450,2019-04-26,12.857725195268412,Beauty,2019-04,4
44981,516,2019-04-26,30.939276580996697,Food,2019-04,4
36946,514,2019-04-26,32.091998848853805,Beauty,2019-04,4
27149,741,2019-04-26,13.620816918600168,Home,2019-04,4
25290,400,2019-04-26,90.71443495284812,Home,2019-04,4
24508,982,2019-04-26,71.24216203751828,Electronics,2019-04,4
48880,342,2019-04-26,82.0250599234329,Clothing,2019-04,4
10682,846,2019-04-26,56.10826388544773,Home,2019-04,4
42237,545,2019-04-26,15.332321795099336,Beauty,2019-04,4
17283,207,2019-04-26,127.5761446054956,Clothing,2019-04,4
45686,316,2019-04-26,86.52578282931422,Electronics,2019-04,4
10574,67,2019-04-26,28.4830521893766,Electronics,2019-04,4
21623,491,2019-04-26,10.718098625356832,Clothing,2019-04,4
13698,250,2019-04-26,76.49136570843221,Beauty,2019-04,4
42651,876,2019-04-27,68.93649842994158,Clothing,2019-04,5
40293,155,2019-04-27,23.37441902136342,Clothing,2019-04,5
1194,894,2019-04-27,108.8619062913926,Clothing,2019-04,5
14888,365,2019-04-27,31.91284841100615,Home,2019-04,5
39098,642,2019-04-27,112.4856099782176,Beauty,2019-04,5
23956,308,2019-04-27,27.167264907073744,Home,2019-04,5
44471,98,2019-04-27,32.449645365142025,Home,2019-04,5
11973,909,2019-04-27,512.037083384526,Home,2019-04,5
26196,480,2019-04-27,120.93523258437548,Electronics,2019-04,5
4674,31,2019-04-27,31.04351792028621,Electronics,2019-04,5
13825,160,2019-04-27,115.4390721778886,Food,2019-04,5
11632,927,2019-04-27,131.66418632784146,Home,2019-04,5
15355,727,2019-04-27,33.37303735542864,Home,2019-04,5
28306,653,2019-04-27,35.91162105198915,Clothing,2019-04,5
35776,639,2019-04-27,112.93056202022368,Beauty,2019-04,5
24616,409,2019-04-27,74.8809390947605,Clothing,2019-04,5
46773,270,2019-04-27,9.206698618626035,Clothing,2019-04,5
49387,269,2019-04-27,108.271193448924,Beauty,2019-04,5
48998,617,2019-04-27,52.65741865994086,Clothing,2019-04,5
29721,932,2019-04-27,39.1710799734842,Food,2019-04,5
4471,225,2019-04-27,11.167413427651962,Beauty,2019-04,5
27616,443,2019-04-27,8.845386786478425,Electronics,2019-04,5
26410,722,2019-04-27,62.37548072345447,Beauty,2019-04,5
17718,392,2019-04-27,34.007964293288424,Home,2019-04,5
12868,148,2019-04-27,137.18744989543998,Home,2019-04,5
3967,69,2019-04-27,7.968025031617216,Clothing,2019-04,5
33734,388,2019-04-27,15.404428855853933,Electronics,2019-04,5
52,534,2019-04-27,17.68647097329976,Clothing,2019-04,5
47925,368,2019-04-27,29.435300699493745,Food,2019-04,5
19375,458,2019-04-27,94.18479256915852,Beauty,2019-04,5
4576,969,2019-04-27,23.692913160528533,Electronics,2019-04,5
11457,32,2019-04-27,62.82095091944129,Electronics,2019-04,5
37914,385,2019-04-27,66.0853727352707,Food,2019-04,5
44258,250,2019-04-27,34.581209579803385,Electronics,2019-04,5
43709,936,2019-04-27,107.35290928552384,Clothing,2019-04,5
6670,841,2019-04-27,53.01308765578923,Electronics,2019-04,5
37940,251,2019-04-27,174.38533224710153,Food,2019-04,5
39582,287,2019-04-27,56.27892973572992,Electronics,2019-04,5
27253,162,2019-04-27,347.3437471779559,Food,2019-04,5
44095,887,2019-04-27,282.60460570277104,Clothing,2019-04,5
39360,239,2019-04-27,49.93408313285466,Clothing,2019-04,5
3000,335,2019-04-27,99.51563256461311,Food,2019-04,5
11473,640,2019-04-27,13.223882250076668,Beauty,2019-04,5
14679,132,2019-04-27,80.43623833158327,Clothing,2019-04,5
18261,688,2019-04-27,85.24349475682479,Home,2019-04,5
13731,337,2019-04-27,35.65831820157807,Home,2019-04,5
36439,205,2019-04-27,60.246444022447214,Clothing,2019-04,5
9597,568,2019-04-27,5.145728718790955,Home,2019-04,5
41618,896,2019-04-27,13.11409338139494,Beauty,2019-04,5
2653,509,2019-04-28,219.19107044257592,Clothing,2019-04,6
46408,76,2019-04-28,55.40165223532365,Food,2019-04,6
15695,901,2019-04-28,47.44601036068837,Food,2019-04,6
33247,101,2019-04-28,35.94667118230427,Beauty,2019-04,6
48273,947,2019-04-28,145.8914065450975,Beauty,2019-04,6
3787,323,2019-04-28,150.2399947132885,Food,2019-04,6
41300,306,2019-04-28,62.014340214534826,Beauty,2019-04,6
13172,270,2019-04-28,127.93135521058151,Beauty,2019-04,6
27090,600,2019-04-28,28.635454532672785,Home,2019-04,6
34048,765,2019-04-28,104.41228986551404,Clothing,2019-04,6
27080,770,2019-04-28,172.30481601744307,Electronics,2019-04,6
24736,804,2019-04-28,50.79659235211536,Clothing,2019-04,6
35211,917,2019-04-28,111.22445943257875,Electronics,2019-04,6
28607,81,2019-04-28,31.72440918341972,Clothing,2019-04,6
5894,795,2019-04-28,52.2461594606419,Clothing,2019-04,6
12717,669,2019-04-28,16.007298067148806,Electronics,2019-04,6
20906,882,2019-04-28,195.96963754041067,Clothing,2019-04,6
33959,430,2019-04-28,23.478395265703785,Food,2019-04,6
6764,277,2019-04-28,14.800441867888344,Electronics,2019-04,6
22424,160,2019-04-28,20.724107431823683,Electronics,2019-04,6
11588,569,2019-04-28,1138.7452948453704,Electronics,2019-04,6
27518,484,2019-04-28,51.05382185368382,Beauty,2019-04,6
31721,548,2019-04-28,266.36608749646126,Clothing,2019-04,6
6867,132,2019-04-28,24.218312809647006,Electronics,2019-04,6
41811,642,2019-04-28,60.10624048361356,Electronics,2019-04,6
34400,59,2019-04-28,48.62290565119989,Electronics,2019-04,6
49168,910,2019-04-28,28.484988211274118,Clothing,2019-04,6
27218,844,2019-04-28,51.77490017202139,Home,2019-04,6
38273,953,2019-04-28,14.744695993778304,Beauty,2019-04,6
45377,678,2019-04-28,14.035798775458868,Clothing,2019-04,6
4012,978,2019-04-28,81.23485002415092,Electronics,2019-04,6
45831,966,2019-04-28,438.7501776221041,Food,2019-04,6
